cycle_length,lane1_num_vehicles,lane2_num_vehicles,lane3_num_vehicles,lane4_num_vehicles,ew_waiting_times,ns_waiting_times,time_of_day,flow_ratios,ew_green_time,ns_green_time
120,60,66,43,35,58,81.91794994285868,10,0.7593211421378132,81.91794994285868,91.01564243428746
120,46,12,11,28,32,61.56660438457157,21,0.7670936260622263,61.56660438457157,39.5797415837504
120,65,49,43,41,26,66.4968440865041,6,0.9969807727772386,66.4968440865041,52.473232361843685
120,46,22,36,69,43,62.95820946091166,1,0.7564768048230301,62.95820946091166,94.36022466441307
120,60,64,30,67,50,200.52205576102696,19,0.30299655141651494,200.52205576102696,231.15073172119813
120,40,64,33,60,31,58.592354840801,21,0.7012333223555662,58.592354840801,94.19738548732165
120,72,6,29,22,13,116.90761763200274,19,0.6193142562744228,116.90761763200274,41.36854182471208
120,11,70,60,69,16,65.04584014954436,20,0.933912606019917,65.04584014954436,78.20577218194566
120,58,18,35,33,14,55.01743802010446,18,0.7521200530284757,55.01743802010446,28.091626880055763
120,5,52,70,8,40,71.70176135276459,17,0.61478288133287,71.70176135276459,55.93063683402947
120,48,60,6,16,28,70.03308914885471,15,0.6993711137771361,70.03308914885471,89.29301589351114
120,49,16,51,60,13,92.58032669725421,0,0.554767962132384,92.58032669725421,112.78234186104412
120,51,59,33,52,59,87.00773638074729,2,0.60672583150456,87.00773638074729,101.59365047519599
120,17,32,53,23,31,40.93459842988061,8,0.7778759709580383,40.93459842988061,26.19882657196233
120,26,8,36,30,12,82.38818203061052,16,0.2626770179417248,82.38818203061052,90.40084182295595
120,25,40,34,42,32,30.647254227069904,7,0.6922684602772775,30.647254227069904,44.85872364503718
120,13,54,19,29,13,70.87109219931986,20,0.2705739743561555,70.87109219931986,203.11929033434873
120,30,7,66,60,55,77.40544571088196,15,0.8840614287616486,77.40544571088196,71.7388592954368
120,13,5,21,32,33,23.663254600188143,11,0.953970704532737,23.663254600188143,34.727169739819914
120,19,21,26,65,23,32.69719422870936,3,0.8241620415275739,32.69719422870936,80.50284528320886
120,14,66,34,55,58,46.80351992245378,4,0.7744253777385903,46.80351992245378,87.5646558455918
120,46,52,20,16,50,50.66764673826701,6,0.9549978692119723,50.66764673826701,56.98376560625866
120,28,66,56,12,12,150.00399073511127,23,0.37482265182117047,150.00399073511127,183.58347433170817
120,53,73,12,62,56,108.17453808383968,17,0.3830663564654187,108.17453808383968,128.67799813735772
120,30,23,68,27,30,117.77662566478095,21,0.5848122923350065,117.77662566478095,52.05749147366678
120,41,38,43,41,35,210.51784635666857,19,0.20597041522637938,210.51784635666857,209.58360628581977
120,72,53,35,15,10,74.56981331563301,13,0.9720559128883863,74.56981331563301,58.252103245344834
120,54,51,16,21,39,136.97162781676002,7,0.22580195900768107,136.97162781676002,136.41385878865847
120,28,54,37,60,13,55.31179589246083,12,0.6768895788347705,55.31179589246083,91.40633989050548
120,23,30,62,57,23,129.4668035090472,3,0.48317911843579076,129.4668035090472,124.4420143692538
120,64,60,16,71,27,228.00076035477252,11,0.2823727566579609,228.00076035477252,262.8407252863144
120,43,18,29,6,21,196.77861107676367,2,0.21969194878277476,196.77861107676367,91.77183751620436
120,22,29,42,33,47,104.8053081474365,4,0.4099348365587915,104.8053081474365,85.74086466607193
120,23,8,52,61,51,184.78411658049637,3,0.2853472279271625,184.78411658049637,223.0138425869148
120,40,36,59,38,45,64.20768220363374,14,0.9522628655811745,64.20768220363374,43.11533197014918
120,59,69,7,6,25,150.31178359378663,4,0.3958090301722333,150.31178359378663,181.8420818571686
120,73,65,73,35,10,148.54896585759087,8,0.27530554414851943,148.54896585759087,173.31442919777373
120,51,24,39,48,12,63.1194892430575,13,0.8157456277629989,63.1194892430575,61.99784669091288
120,53,14,55,60,48,105.89986205568106,15,0.5314016744332567,105.89986205568106,118.20393352716337
120,37,38,31,58,44,44.48896180411937,2,0.8749328056664618,44.48896180411937,68.51525308044714
120,25,65,41,57,24,48.286128084780685,14,0.870744774897984,48.286128084780685,77.06304605084256
120,26,31,20,50,47,18.22637835097462,17,0.9939046019320597,18.22637835097462,38.795016762158426
120,52,44,29,58,25,37.49548494745738,17,0.8430623452842723,37.49548494745738,45.92215241529005
120,41,69,37,35,26,111.71645275514163,13,0.37132147408250077,111.71645275514163,191.40863337201984
120,19,37,66,28,43,100.78130970347299,6,0.6691587103367445,100.78130970347299,60.332375470453954
120,39,72,21,29,19,63.75192600618507,19,0.6210000628986931,63.75192600618507,119.12961354249707
120,36,13,47,39,20,78.48721127828048,5,0.6065517034960581,78.48721127828048,68.22225928418932
120,15,20,34,61,37,79.57388662557949,15,0.43744595742861825,79.57388662557949,143.42449092423044
120,14,9,45,73,36,124.04518299356566,21,0.3681126642214488,124.04518299356566,204.5111115614626
120,61,27,8,32,47,46.20673803870949,18,0.7735159477972569,46.20673803870949,31.44387359926343
120,29,47,70,37,27,148.33598281152942,8,0.281409383917565,148.33598281152942,127.96471235843529
120,6,61,64,57,56,269.80844102682363,19,0.23969279680401778,269.80844102682363,267.98284240503244
120,68,55,13,20,57,137.50482383951538,0,0.5049949052032767,137.50482383951538,115.78723106217204
120,39,17,35,30,39,35.92634211398474,17,0.7951403802074373,35.92634211398474,27.856317277167182
120,11,28,73,16,22,82.6800692614689,20,0.8948264038123175,82.6800692614689,35.4249889332259
120,22,15,28,35,25,45.54668049450919,13,0.6321015409601798,45.54668049450919,57.648184642861956
120,71,56,28,31,11,81.97706662494278,13,0.8719459381611967,81.97706662494278,68.32301855655413
120,46,21,49,40,29,141.47578454787762,7,0.22023297325407346,141.47578454787762,129.5824793579558
120,43,41,41,63,21,77.25119899645998,22,0.564295582829315,77.25119899645998,115.50617708417133
120,45,17,62,7,38,134.9462378883635,16,0.30671082947712486,134.9462378883635,42.25675790296593
120,28,66,27,36,55,34.3972722484356,17,0.6661740163225773,34.3972722484356,62.40116190601138
120,64,12,39,19,17,69.16836275073304,14,0.9367905995275523,69.16836275073304,23.74043207916052
120,50,60,67,70,47,202.78546268621324,9,0.20575237061211676,202.78546268621324,201.0137212017413
120,23,74,10,67,55,34.06054206805796,19,0.7345768703079683,34.06054206805796,102.4412928875894
120,72,48,10,5,56,89.14338208755137,15,0.8338797746767976,89.14338208755137,62.01942382941183
120,46,64,34,9,29,59.269087728005424,6,0.7955850188504325,59.269087728005424,83.40740252971216
120,36,45,5,10,44,124.25319918863886,16,0.2158152729584744,124.25319918863886,164.71839059761345
120,43,25,67,9,48,199.9778375646181,4,0.3391068594831015,199.9778375646181,83.72196559637199
120,40,46,12,32,40,108.2336319204374,17,0.27551945806049005,108.2336319204374,115.88929729183008
120,40,33,32,73,25,150.30164448570963,13,0.2683633591431795,150.30164448570963,279.53433341070553
120,7,69,37,48,32,35.13669338078432,17,0.7841473061243629,35.13669338078432,64.24528407354059
120,12,21,57,20,43,63.018488409797975,17,0.5398314848544457,63.018488409797975,29.760552841088725
120,74,34,42,26,41,96.9391746870455,14,0.7798571359068072,96.9391746870455,48.44468764461642
120,45,30,56,27,26,115.91272694030702,10,0.4886019336156804,115.91272694030702,67.1953114936084
120,72,57,15,47,52,247.79866396185764,4,0.2936394466292854,247.79866396185764,206.50554216789686
120,17,23,6,72,33,23.592231279823867,15,0.7747616813989056,23.592231279823867,94.11141463148051
120,53,57,57,47,44,56.11831020801757,7,0.7008457629980958,56.11831020801757,52.334886366186964
120,64,21,72,30,32,249.55017065292517,12,0.29038092537062177,249.55017065292517,115.79007963803174
120,6,50,11,45,17,12.558461074341954,21,0.939491529258744,12.558461074341954,53.848200664362345
120,64,57,71,74,32,109.62127654249187,16,0.4471366518312969,109.62127654249187,110.41372376931986
120,9,68,13,35,30,13.002957358486064,8,0.7237840449977864,13.002957358486064,66.31505206287562
120,48,49,67,21,28,298.4059127595271,14,0.2255847345848869,298.4059127595271,232.13357511882452
120,31,53,15,13,40,57.91288235802434,6,0.5544339460358911,57.91288235802434,98.48863653645897
120,36,23,41,59,59,28.395858229496874,17,0.9714913596109256,28.395858229496874,36.78925121282185
120,25,69,18,10,16,28.29649265442022,13,0.909206869188864,28.29649265442022,77.30514435892081
120,12,41,23,74,57,38.905073803524125,7,0.37707780335304264,38.905073803524125,132.98164272086336
120,54,74,12,68,33,61.43052121793526,1,0.9033042686787247,61.43052121793526,84.99298106325249
120,71,30,11,8,55,95.26323634619514,17,0.4344561343196732,95.26323634619514,44.23303945257371
120,48,6,63,71,17,72.29578104285254,3,0.8817875468701666,72.29578104285254,84.1330502274209
120,62,63,67,60,22,86.62665110360277,23,0.7833815440620902,86.62665110360277,84.75191493617976
120,7,9,11,22,12,23.438535935916523,22,0.48164208208728,23.438535935916523,46.848998668628866
120,74,41,59,36,43,81.83704830471972,1,0.9286327147797884,81.83704830471972,48.242784584067174
120,6,35,7,52,22,9.402003444464356,9,0.5882234356761407,9.402003444464356,65.37735886229754
120,48,52,71,33,41,158.38420265454488,5,0.45415525709937105,158.38420265454488,122.41749940084462
120,6,10,22,36,44,54.11756514147968,10,0.4237486858262357,54.11756514147968,87.66189394313166
120,39,19,49,29,30,53.01096958981122,19,0.9512536919843209,53.01096958981122,33.13663252244005
120,34,19,40,67,10,28.878550140905524,9,0.8068647924874186,28.878550140905524,51.09475852644103
120,12,65,20,13,11,29.181955051882895,16,0.4799192774736176,29.181955051882895,94.70879809688488
120,26,20,33,18,51,84.36789327739035,23,0.40333475573758454,84.36789327739035,53.8049966501667
120,48,24,63,24,52,119.35984650503161,7,0.36929363389876324,119.35984650503161,43.519373310610355
120,62,48,22,14,35,158.4762991123428,5,0.39559410482575014,158.4762991123428,129.26030459097927
120,40,46,53,15,12,184.12848270997966,15,0.2887835131495806,184.12848270997966,168.49529592151907
120,73,50,50,43,33,89.10375461848939,9,0.5877879668840169,89.10375461848939,56.785190202573034
120,35,38,33,23,35,152.05636997535268,22,0.23285772922158465,152.05636997535268,170.79259161486488
120,51,68,74,23,17,206.82726900980606,18,0.20921171711194006,206.82726900980606,227.9456600936663
120,59,33,54,47,56,87.75833249785184,3,0.6944580745095462,87.75833249785184,72.06658827572373
120,66,7,59,65,46,246.0371959072574,1,0.27078345491885103,246.0371959072574,252.34606788584364
120,34,13,31,74,17,39.655356982366676,19,0.8761676903384692,39.655356982366676,86.44148598721051
120,59,29,11,69,27,208.0896981739938,1,0.28538302281134764,208.0896981739938,252.184809891845
120,20,46,45,27,27,72.31278522835746,11,0.6341351999529119,72.31278522835746,76.15537527262771
120,16,50,15,64,21,22.65985552631352,3,0.7404029138703585,22.65985552631352,87.57241488156976
120,21,63,9,14,45,57.03388463034922,15,0.38332440537388257,57.03388463034922,167.20334812256513
120,20,25,70,67,49,79.32143578871612,1,0.910611325023218,79.32143578871612,77.54301747292122
120,16,26,60,6,11,103.09490448704564,15,0.5851095215323909,103.09490448704564,49.590870502072065
120,12,33,16,40,29,36.82824951021594,14,0.4522552760949857,36.82824951021594,90.28703625105064
120,7,67,46,61,12,50.550978193669415,13,0.9209028864589854,50.550978193669415,75.28223453959328
120,20,65,14,70,49,25.006250344783638,10,0.886672194814738,25.006250344783638,80.19718872398191
120,34,68,32,24,53,46.93802254728908,14,0.7677019212970297,46.93802254728908,90.92294622194262
120,27,73,11,46,43,64.59421064056279,23,0.4323859605723196,64.59421064056279,172.060354115772
120,9,44,18,25,58,38.044919077511445,5,0.51216507172207,38.044919077511445,87.81204814334801
120,69,5,73,70,55,99.85201173447858,23,0.7517866900596815,99.85201173447858,98.10411868827873
120,34,69,65,42,55,189.4096048789815,15,0.3482274595092064,189.4096048789815,207.6168300385602
120,25,66,55,73,15,93.01794959299352,0,0.596089977534046,93.01794959299352,127.1156305758047
120,74,58,46,28,49,96.09980774030467,10,0.7901778101371602,96.09980774030467,78.2061910483351
120,26,64,12,30,19,36.75427140646227,13,0.7261703416567022,36.75427140646227,89.97130472469179
120,36,50,54,6,33,71.24242976196913,1,0.7759464669461782,71.24242976196913,67.99955645288468
120,37,9,5,50,27,41.85198892108646,23,0.9135353839558427,41.85198892108646,56.825016906981965
120,20,26,73,38,42,77.00027070893832,15,0.974629321216705,77.00027070893832,42.83919554831891
120,42,57,15,66,48,76.51239682697678,3,0.5667068101717644,76.51239682697678,120.28795771231235
120,18,74,52,45,16,210.48969904803988,13,0.24798547680726468,210.48969904803988,308.9290566746126
120,40,36,14,19,54,48.81055940386221,15,0.8674802586899351,48.81055940386221,43.94003143366909
120,27,15,19,59,57,94.57044733302946,14,0.2943727465912285,94.57044733302946,205.15468505734552
120,70,14,51,7,53,189.04055857319617,1,0.37555550311047964,189.04055857319617,46.73013964329904
120,6,43,29,42,38,42.036521585225906,12,0.722533962949963,42.036521585225906,61.61459946425142
120,69,35,10,55,28,66.49088580921229,16,0.7965881952744278,66.49088580921229,44.43645783046644
120,71,16,15,21,47,96.30041389812533,19,0.7557177989336854,96.30041389812533,32.60317128449263
120,56,42,21,53,48,80.01566135001802,9,0.5507937553991213,80.01566135001802,60.09415370138734
120,66,71,19,25,34,72.32950658409608,14,0.9344536468114231,72.32950658409608,79.59670210906575
120,27,70,20,28,26,22.365888124848727,16,0.8657570153583976,22.365888124848727,48.66105573637802
120,30,56,60,44,46,54.494577644141806,7,0.7309460721591317,54.494577644141806,54.504006406831664
120,72,9,70,24,12,130.83175650848386,1,0.5528605459246002,130.83175650848386,49.95217332825215
120,59,15,40,39,33,104.96650416530203,23,0.5710607465541275,104.96650416530203,73.54228558871898
120,10,29,42,52,27,124.59908753086029,0,0.34077331395645133,124.59908753086029,158.82406274808432
120,39,39,7,37,58,50.24365681171804,22,0.8237639976797715,50.24365681171804,49.85583965230394
120,26,39,22,60,35,30.872819359518928,22,0.8927707059894179,30.872819359518928,68.7501471822504
120,47,26,58,45,30,68.79901995896535,4,0.861825328739775,68.79901995896535,55.65470786266277
120,19,41,21,58,20,33.931962836734535,2,0.6376783583812133,33.931962836734535,92.65154311948447
120,64,59,17,48,50,76.03338976347744,21,0.8703529132256529,76.03338976347744,71.59026317637964
120,16,68,67,15,26,81.79720197172014,10,0.832327066766098,81.79720197172014,85.78851284600347
120,53,24,18,18,54,63.908878789132096,15,0.865887450456132,63.908878789132096,30.912672070384343
120,46,8,63,46,47,66.2739137647712,20,0.9855466646148883,66.2739137647712,49.98829938950007
120,42,22,40,16,30,29.80731684260146,8,0.8480000274989181,29.80731684260146,16.900554476485205
120,49,55,22,21,13,118.28238017438593,3,0.416551972572171,118.28238017438593,137.9504641024178
120,39,72,9,29,41,36.014194330571044,8,0.8566903330342162,36.014194330571044,49.40994036176011
120,34,24,18,30,27,69.28097061402572,13,0.5005080847907097,69.28097061402572,63.40314024895928
120,34,13,29,51,53,38.82148412695132,9,0.6129537741469306,38.82148412695132,62.47565002356945
120,10,30,48,29,37,59.189475453079204,21,0.8371196217042187,59.189475453079204,38.796645930828454
120,71,29,43,64,45,158.85323053270182,15,0.45337506613679857,158.85323053270182,149.10613693639445
120,11,72,16,64,46,45.276800761889,8,0.22086651541524854,45.276800761889,211.39097558389022
120,56,45,65,31,53,86.57342059059812,2,0.7745156184360997,86.57342059059812,62.42950066917475
120,18,63,66,47,59,74.55376073596413,0,0.9217392958363213,74.55376073596413,72.07673237567306
120,19,49,57,24,35,62.2395990814425,21,0.9423107586356434,62.2395990814425,55.11181074338235
120,25,45,57,67,58,70.8276463625468,19,0.8391281466720748,70.8276463625468,83.38615962147182
120,39,42,32,29,33,42.78428154847372,10,0.9481142864751722,42.78428154847372,46.43767112962615
120,70,23,39,31,19,82.67558921919209,19,0.8565248738954518,82.67558921919209,40.32654040088753
120,6,18,69,56,47,310.27678671004475,19,0.22407923889055148,310.27678671004475,265.425434346553
120,39,25,7,14,58,84.19668794905309,0,0.47972434036230943,84.19668794905309,56.323095903255904
120,24,19,47,54,17,101.0877849477609,4,0.4688850619005012,101.0877849477609,120.22120599587929
120,14,7,54,34,11,88.47210626611205,8,0.375331478768163,88.47210626611205,59.423942131846836
120,29,41,13,5,53,37.241773130543415,2,0.8383496240727231,37.241773130543415,50.76769894453683
120,70,50,40,58,44,115.82310580889539,11,0.6160718764168811,115.82310580889539,99.93601438924381
120,29,20,27,8,30,25.359992754915304,17,0.8690315072881398,25.359992754915304,14.157940960306998
120,58,18,54,11,36,86.95893633810297,1,0.6810794321071018,86.95893633810297,30.776582232178484
120,37,13,59,34,32,66.45498329842657,9,0.6724874765062375,66.45498329842657,34.86473486609459
120,40,11,16,69,41,80.89589127379445,6,0.5073187626365836,80.89589127379445,140.05395701098513
120,18,18,36,33,35,45.035757567388636,21,0.8316823367121173,45.035757567388636,41.93039898180902
120,69,10,28,29,16,68.11502586418042,17,0.7464733304528357,68.11502586418042,25.750302655888767
120,58,19,71,44,42,152.8426265799646,15,0.47100147855216357,152.8426265799646,101.06009709686361
120,56,56,31,30,26,57.58940366512326,12,0.9948586475201446,57.58940366512326,59.16887384837942
120,7,38,65,21,17,114.83882050510529,0,0.5702313587593337,114.83882050510529,72.38155916670144
120,45,5,23,35,51,101.82810347708981,6,0.45327215593300035,101.82810347708981,82.30770787825769
120,10,73,55,65,26,74.61041699633418,10,0.7502344448913751,74.61041699633418,101.03343795404207
120,29,24,68,12,57,182.62720863450753,5,0.3782459440576032,182.62720863450753,72.58213994978686
120,17,11,6,73,51,22.214198917593187,20,0.8645152579691626,22.214198917593187,85.55109353319158
120,12,11,40,5,56,56.54243055821417,4,0.7442908626298865,56.54243055821417,17.606289931419607
120,25,54,15,50,57,22.970938181722598,9,0.8960522829900079,22.970938181722598,40.78261839868475
120,72,6,72,24,27,156.77662665728693,2,0.4632410903362059,156.77662665728693,59.64770688529332
120,29,51,72,44,45,83.7403267550092,14,0.8835404503464477,83.7403267550092,61.90933112254865
120,72,18,68,6,48,122.25120189309966,11,0.6007449142163783,122.25120189309966,36.0753605679299
120,49,35,5,65,53,200.7698656704198,4,0.247325021315699,200.7698656704198,272.85055998917994
120,64,54,30,34,32,181.71151575271847,13,0.35533541391027923,181.71151575271847,161.05466720399212
120,16,65,15,34,21,43.81710295769479,11,0.37411933223129923,43.81710295769479,175.93221091351987
120,36,45,6,49,32,45.804714037160714,21,0.8143927810444964,45.804714037160714,62.45776314132678
120,17,18,44,28,42,123.47919950114533,10,0.3625003310355891,123.47919950114533,83.4152687485134
120,35,9,8,60,37,55.73480137925164,22,0.6495338036724538,55.73480137925164,95.16068529053682
120,24,9,41,65,53,59.43405899837471,22,0.7220336256901521,59.43405899837471,92.99521111807378
120,22,68,65,17,32,80.95675635624957,12,0.8190858974653776,80.95675635624957,87.06721369819665
120,64,33,9,60,16,58.39738759922609,9,0.8271041743903054,58.39738759922609,50.519252227557104
120,67,9,19,19,56,69.2761491256966,9,0.7740830848999529,69.2761491256966,19.593532666476673
120,10,40,71,15,11,192.15860303720112,23,0.37054703637819036,192.15860303720112,117.5564389052128
120,36,23,30,16,10,57.21296831526675,20,0.634775450296948,57.21296831526675,39.09393372829487
120,47,68,10,7,13,109.41214064121917,13,0.43213566524993285,109.41214064121917,162.82859774701635
120,6,26,48,28,17,59.381014481605916,19,0.8200780462311068,59.381014481605916,37.11214250501708
120,64,38,62,13,58,83.05286667565034,15,0.7984742487001102,83.05286667565034,51.7434079224499
120,27,60,50,50,38,132.20400723875127,11,0.38371805333957865,132.20400723875127,162.97500904843906
120,35,21,46,64,27,65.85941775741664,22,0.7130741773701932,65.85941775741664,93.04520428949398
120,9,60,52,15,46,130.49530165536402,17,0.246742321871895,130.49530165536402,181.28833954919315
120,38,21,31,14,40,48.634994668914345,23,0.8148387336544458,48.634994668914345,28.203720471529962
120,14,22,24,7,15,29.870500761273853,3,0.8241616515027999,29.870500761273853,28.187317402564723
120,6,49,74,23,53,100.93035710721247,9,0.4776095286172657,100.93035710721247,71.78787516104924
120,15,60,39,6,33,47.80356011278604,0,0.845005236967532,47.80356011278604,73.3956551022332
120,54,54,52,21,57,44.352295559798314,17,0.8866380398988463,44.352295559798314,39.458804391012194
120,35,62,71,6,50,204.17805024308458,14,0.3520462435769434,204.17805024308458,186.3221294849887
120,60,22,72,57,24,84.52172454795063,16,0.4807160826559601,84.52172454795063,71.25859695261681
120,13,11,56,20,49,139.41467740010523,20,0.4088645413036761,139.41467740010523,55.886690084328556
120,25,14,72,14,21,145.1979927383193,0,0.499486663894835,145.1979927383193,35.28867600270027
120,32,73,8,72,55,60.14670153209346,13,0.5575233270522897,60.14670153209346,133.94356044669289
120,66,7,43,47,58,111.45709583995755,11,0.6079749968376256,111.45709583995755,82.87866546590705
120,11,48,25,62,23,110.75923967247243,10,0.22808296157060717,110.75923967247243,277.3688763713552
120,20,74,70,64,36,288.52886198828566,19,0.24413307929517006,288.52886198828566,317.5398114870305
120,8,18,20,28,46,17.771345596294605,18,0.7241877065765636,17.771345596294605,30.40067882268773
120,8,8,11,20,22,20.948676890478218,3,0.5541931112434455,20.948676890478218,37.13593728175703
120,44,22,13,13,47,115.70242962473232,16,0.2717900808527749,115.70242962473232,51.7405149400095
120,21,56,21,10,55,33.90869128199633,17,0.508983931643648,33.90869128199633,75.91479933404203
120,56,42,16,69,47,98.8358616037851,3,0.5803959157245391,98.8358616037851,123.82615827056733
120,56,24,61,28,12,86.70078154821826,0,0.708472082403093,86.70078154821826,43.856709296265194
120,40,48,49,14,25,167.54106838275612,5,0.29466405187328243,167.54106838275612,171.27442652877644
120,42,55,15,31,21,43.22530368879878,6,0.9958434516537851,43.22530368879878,57.39082953881931
120,54,23,17,7,23,94.29127833118197,0,0.5797644284845702,94.29127833118197,44.38584913169216
120,67,72,35,42,43,92.12727558417899,5,0.7446324593071014,92.12727558417899,101.29836142190875
120,67,70,30,21,59,75.25934724761332,2,0.9265745377367023,75.25934724761332,79.31004657630503
120,66,17,67,52,40,299.1719547666031,22,0.2254586912571254,299.1719547666031,245.59951785569376
120,11,66,35,53,48,53.788428525075204,15,0.6810871825535898,53.788428525075204,99.59331521639558
120,31,65,26,47,14,49.728555074968334,1,0.6322845931844958,49.728555074968334,105.28823678190783
120,18,34,10,11,21,74.24291539545202,1,0.24592544104505587,74.24291539545202,141.96543040562642
120,9,34,24,72,35,33.562425630595776,10,0.7544221958641804,33.562425630595776,97.11539817331712
120,59,55,14,25,26,157.95412100690703,19,0.3766259043858708,157.95412100690703,153.93120868390278
120,6,52,39,29,53,53.86435342167311,10,0.7615052694094115,53.86435342167311,70.97902223331447
120,66,37,30,65,20,83.81494748878688,7,0.4901033400296115,83.81494748878688,78.22120973548148
120,25,23,41,32,42,37.039405375623616,18,0.8161009607984722,37.039405375623616,25.16272679898531
120,25,61,12,56,50,28.721690739580794,23,0.9534091545921297,28.721690739580794,65.41700994155617
120,14,23,9,17,49,18.208488212649033,22,0.8884100943618736,18.208488212649033,26.799369331413004
120,62,45,48,38,55,108.54142231436718,20,0.5860588566033484,108.54142231436718,82.21116795679133
120,43,46,71,71,13,187.38481958423958,14,0.3802183232783245,187.38481958423958,196.10406056345155
120,9,56,53,8,41,55.37320174886296,19,0.9939388157825715,55.37320174886296,59.11015627492101
120,69,8,40,48,40,96.83246408894601,13,0.7275989363229345,96.83246408894601,70.81203300545323
120,17,8,30,19,20,36.61179185922404,17,0.5167621099774596,36.61179185922404,24.713903471288077
120,57,9,49,12,26,98.69943541891021,19,0.585218997983364,98.69943541891021,25.440116069663453
120,49,45,65,9,36,216.71565343554013,4,0.3024442331721338,216.71565343554013,159.62354274253553
120,36,65,48,70,17,80.2894719186629,1,0.6042336239237165,80.2894719186629,119.86370347731655
120,40,59,8,50,30,119.65735755151294,1,0.3385316058931095,119.65735755151294,180.26497026605722
120,64,17,62,69,42,132.02380897293853,1,0.49259639557927665,132.02380897293853,146.67529699759626
120,15,18,30,70,59,53.5049615466993,1,0.5934135657938935,53.5049615466993,120.63682501963333
120,67,64,33,30,14,42.53146583530479,8,0.9582389913119382,42.53146583530479,48.93170586140814
120,25,29,13,35,41,37.77681718089566,11,0.699754469406481,37.77681718089566,51.90638491229872
120,56,48,40,55,34,114.2600662818166,20,0.497512144847115,114.2600662818166,116.26306841230355
120,59,14,8,45,17,203.9680790352784,21,0.290471435532593,203.9680790352784,165.11897270748472
120,30,54,63,55,36,80.772022886462,19,0.7977508704642788,80.772022886462,72.98243064837722
120,72,48,41,23,35,87.19555927593666,17,0.5734823162252619,87.19555927593666,57.32616686027258
120,38,18,17,7,49,151.7482249581376,2,0.2545241245209378,151.7482249581376,78.3076230701826
120,56,19,24,42,38,52.69872173973619,18,0.7254996959787883,52.69872173973619,37.488198500752816
120,56,20,21,74,18,117.54617931761861,15,0.4800843056120706,117.54617931761861,160.01690306416268
120,33,6,55,49,27,106.48980225770379,10,0.5231130249340947,106.48980225770379,98.99449576065766
120,42,34,59,45,16,68.53177302642285,23,0.8710830584190303,68.53177302642285,55.086415535880946
120,46,34,37,29,51,151.01056486525098,23,0.30984659152921534,151.01056486525098,117.28225010018718
120,25,35,25,54,30,54.43246978344267,14,0.4722998964960449,54.43246978344267,117.05575822140831
120,46,24,26,5,25,94.94885066775318,21,0.4909345170423854,94.94885066775318,53.63379940351976
120,17,53,29,58,12,143.69435034413334,10,0.20266348692493263,143.69435034413334,293.37341820547334
120,68,39,71,17,41,49.70348497706425,9,0.8762631330969841,49.70348497706425,30.94235876556169
120,21,27,16,44,19,25.136580685956922,23,0.8682500545516507,25.136580685956922,51.933474281064726
120,13,65,19,25,41,19.44927949353412,18,0.7294690472070389,19.44927949353412,51.718371383933075
120,45,59,6,45,17,49.80813073086046,22,0.9191527398662409,49.80813073086046,66.67995571700452
120,5,71,8,65,41,21.1746052979029,4,0.41830928666942147,21.1746052979029,170.78960228378335
120,6,12,49,37,59,133.0946220546284,13,0.3765042245036616,133.0946220546284,104.92720081745081
120,64,44,17,33,13,150.60362031533492,8,0.25481664033242635,150.60362031533492,113.03606173839937
120,52,63,59,59,38,89.48774082129182,20,0.6736102500962966,89.48774082129182,98.000279782444
120,33,36,36,36,21,61.34298733577389,5,0.5970843640490835,61.34298733577389,63.36013670256259
120,14,11,26,15,46,32.948918257282415,0,0.8483170525544472,32.948918257282415,19.32951413821936
120,62,6,59,56,45,108.22753826108404,11,0.5850296300264883,108.22753826108404,101.13302437467847
120,64,10,21,40,28,177.90840004834314,13,0.36258897583611494,177.90840004834314,119.21317003263162
120,25,40,74,35,46,89.59734720467937,3,0.8476775339632934,89.59734720467937,51.667622606006596
120,32,36,55,18,56,100.25489322176128,14,0.5643636577061965,100.25489322176128,68.80140204260454
120,38,49,12,67,40,31.64810658350513,16,0.9646641764749255,31.64810658350513,45.992688444681384
120,12,46,65,56,53,106.22292591788724,19,0.6275771339271818,106.22292591788724,94.54320554822799
120,63,57,14,58,35,216.48040530153153,11,0.29339114743221073,216.48040530153153,208.5123299077564
120,53,13,23,54,54,62.871234485436915,0,0.880819555278153,62.871234485436915,64.45010252075473
120,21,53,18,58,15,24.012813177512236,12,0.9027283089003328,24.012813177512236,65.45031514914751
120,64,6,71,39,38,95.68541669162704,9,0.5563452336286031,95.68541669162704,47.783942651057274
120,49,71,59,34,26,268.5169131221618,3,0.22079440747460233,268.5169131221618,334.99196144718417
120,73,15,65,59,29,327.6650296194138,5,0.22377877587420514,327.6650296194138,280.0364945980312
120,36,54,60,5,51,88.60316070046117,8,0.4809194025660724,88.60316070046117,71.6967603349069
120,48,39,67,19,55,54.0661535503005,17,0.7729857760586507,54.0661535503005,37.494057448869576
120,69,19,15,29,56,151.23770877211166,1,0.464841451480041,151.23770877211166,69.94874854572498
120,12,35,51,24,19,248.30195402421796,5,0.20618393819119227,248.30195402421796,182.16643869822326
120,47,66,10,20,15,54.22856299924477,10,0.878856823446504,54.22856299924477,77.80898470209321
120,5,32,38,56,57,41.824920803404034,12,0.9749859452358687,41.824920803404034,59.52797143466035
